大学,学部,学科,位置,文理,方式,第几期,併願,能使用EJU,需要EJU科目,英语,JLPT,校内考形式,网上出愿开始时间,网上出愿截止时间,邮寄开始时间,邮寄截止时间,校内考时间1,校内考时间2,发榜时间
東海大学,工学部,医工学科,神奈川県,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース2, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,工学部,生物工学科,神奈川県,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース2, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,工学部,応用化学科,神奈川県,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース2, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
帝京大学,理工学部,総合理工学科,東京都,理,外国人入試,前期 A方式,不可,,不需要EJU,不要,不要,面试（线下）,2025-10-08 00:00:00,2025-10-16 00:00:00,2025-10-08 00:00:00,2025-10-16 00:00:00,2025-11-22 00:00:00,,2025-12-01 00:00:00
東海大学,海洋学部,海洋理工学科ー海洋理工学専攻,静岡県静岡市,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,海洋学部,海洋理工学科ー航海学専攻,静岡県静岡市,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,海洋学部,水産学科,静岡県静岡市,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,海洋学部,海洋生物学科,静岡県静岡市,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,人文学部,人文学科,静岡県静岡市,文,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,文理融合学部,経営学科,熊本県熊本市,文,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,文理融合学部,地域社会学科,熊本県熊本市,文,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,文理融合学部,人間情報工学科,熊本県熊本市,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,農学部,農学科,熊本県熊本市・上益城郡（二年次以後）,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,農学部,動物科学科,熊本県熊本市・上益城郡（二年次以後）,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,農学部,食生命科学科,熊本県熊本市・上益城郡（二年次以後）,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,国際文化学部,地域創造学科,北海道札幌市,文,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,国際文化学部,国際コミュニケーション学科,北海道札幌市,文,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,生物学部,生物学科,北海道札幌市,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,生物学部,海洋生物科学科,北海道札幌市,理,外国人入試,前期 A方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以, 理科2科目選択",不要,不强制要求，可以提交,面试（线下）,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,2025-10-05 00:00:00,,2025-10-15 00:00:00
東海大学,文学部,文明学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,文学部,歴史学科　日本史専攻,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,文学部,歴史学科　西洋史専攻,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,文学部,歴史学科　考古学専攻,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,文学部,日本文学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,文学部,英語文化コミュニケーション学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,文化社会学部,アジア学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,文化社会学部,ヨーロッパ・アメリカ学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,文化社会学部,北欧学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,文化社会学部,文芸創作学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,文化社会学部,広報メディア学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,文化社会学部,心理・社会学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,教養学部,人間環境学科,神奈川県,文理皆可,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,教養学部,芸術学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,児童教育学部,児童教育学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,体育学部,体育学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,体育学部,競技スポーツ学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,体育学部,武道学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,体育学部,生涯スポーツ学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,体育学部,スポーツ・レジャー      マネジメント学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,健康学部,健康マネジメント学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,法学部,法律学科,神奈川県,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,政治経済学部,政治学科,神奈川県・東京都（大学三年次以後）,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,政治経済学部,経済学科,神奈川県・東京都（大学三年次以後）,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,経営学部,経営学科,神奈川県・東京都（大学三年次以後）,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,国際学部,国際学科,神奈川県・東京都（大学三年次以後）,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,観光学部,観光学科,神奈川県・東京都（大学三年次以後）,文,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 綜合科目",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,情報通信学部,情報通信学科,神奈川県・東京都（大学三年次以後）,理,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以, 理科2科目選択",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
東海大学,理学部,数学科,神奈川県,理,外国人入試,前期 B方式,不可,前年成绩和当年成绩都可以用,"日语, 数学コース1or2都可以, 理科2科目選択",不要,不强制要求，可以提交,,2025-09-01 00:00:00,2025-09-09 00:00:00,2025-09-01 00:00:00,2025-09-11 00:00:00,,,2025-10-15 00:00:00
