大学,一次统计人,2026更新人,募集要項年份,文理,学部,学科,第几期,方式,位置,併願,网上出愿开始时间,网上出愿截止时间,邮寄开始时间,邮寄截止时间,必着/消印,需要EJU科目,能使用EJU,推荐日语分数,推荐托福分数,英语,可以使用的英语考试,JLPT,是否需要推荐信,校内考形式,学信网认证,校内考时间1,校内考时间2,发榜时间,最低EJU总分成绩（如有要求）,最低日语成绩（如有要求）,最低英语成绩（如有要求）,报录比,TOEFL code,其他备注,父记录,父记录 (1),最低英语成绩（如有要求） (1),报录比 (1),TOEFL code (1),其他备注 (1),父记录 (2),父记录 (1) (1),英语成绩类型,英语成绩推荐分数,JLPT等级,JLPT分数要求,EJU推荐分数,出愿材料清单,推荐信要求详细,出愿流程详细,报录比（2024）,报录比（2023）,报录比（2022）,合格者成绩分布,数据来源,爬取时间,爬取URL,审核状态,审核人,审核时间,审核备注,数据质量评分
国士舘大学,曾非凡,,2026,文理皆可,政経学部,,前期,外国人入試,東京都,不可,2025-09-20,2025-09-28,2025-09-20,2025-09-28,消印,日语,前年11月，当年6月、11月,,,不要,,不要,否,"面试（线下）, 小论文",不要,2025-11-21,,2025-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,体育学部,体育学科,前期,外国人入試,東京都,不可,2025-09-20,2025-09-28,2025-09-20,2025-09-28,消印,日语,前年11月，当年6月、11月,,,不要,,不要,否,"面试（线下）, 小论文, 体育実技",不要,2025-11-20,,2025-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,体育学部,武道学科,前期,外国人入試,東京都,不可,2025-09-20,2025-09-28,2025-09-20,2025-09-28,消印,日语,前年11月，当年6月、11月,,,不要,,不要,否,"面试（线下）, 小论文, 体育実技",不要,2025-11-20,,2025-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,体育学部,こどもスポーツ教育学科,前期,外国人入試,東京都,不可,2025-09-20,2025-09-28,2025-09-20,2025-09-28,消印,日语,前年11月，当年6月、11月,,,不要,,不要,否,"面试（线下）, 小论文, 体育実技",不要,2025-11-20,,2025-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,理,理工学部,,前期,外国人入試,東京都,不可,2025-09-20,2025-09-28,2025-09-20,2025-09-28,消印,"日语, 数学コース2",前年11月，当年6月、11月,,,不要,,不要,否,"面试（线下）, 小论文",不要,2025-11-21,,2025-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,法学部,,前期,外国人入試,東京都,不可,2025-09-20,2025-09-28,2025-09-20,2025-09-28,消印,日语,前年11月，当年6月、11月,,,不要,,不要,否,"面试（线下）, 小论文",不要,2025-11-20,,2025-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,文学部,,前期,外国人入試,東京都,不可,2025-09-20,2025-09-28,2025-09-20,2025-09-28,消印,日语,前年11月，当年6月、11月,,,不要,,不要,否,"面试（线下）, 小论文",不要,2025-11-20,,2025-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,21世紀アジア学部,,前期,外国人入試,東京都,不可,2025-09-20,2025-09-28,2025-09-20,2025-09-28,消印,日语,前年11月，当年6月、11月,,,不要,,不要,否,"面试（线下）, 小论文",不要,2025-11-20,,2025-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,経営学部,,前期,外国人入試,東京都,不可,2025-09-20,2025-09-28,2025-09-20,2025-09-28,消印,日语,前年11月，当年6月、11月,,,不要,,不要,否,"面试（线下）, 小论文",不要,2025-11-21,,2025-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,政経学部,,后期,外国人入試,東京都,不可,2025-12-02,2025-12-09,2025-12-02,2025-12-09,消印,日语,当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 小论文",不要,2026-02-02,,2026-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,体育学部,体育学科,后期,外国人入試,東京都,不可,2025-12-02,2025-12-09,2025-12-02,2025-12-09,消印,日语,当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 小论文, 体育実技",不要,2026-02-02,,2026-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,体育学部,武道学科,后期,外国人入試,東京都,不可,2025-12-02,2025-12-09,2025-12-02,2025-12-09,消印,日语,当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 小论文, 体育実技",不要,2026-02-02,,2026-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,体育学部,こどもスポーツ教育学科,后期,外国人入試,東京都,不可,2025-12-02,2025-12-09,2025-12-02,2025-12-09,消印,日语,当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 小论文, 体育実技",不要,2026-02-02,,2026-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,理,理工学部,,后期,外国人入試,東京都,不可,2025-12-02,2025-12-09,2025-12-02,2025-12-09,消印,"日语, 数学コース2",当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 小论文",不要,2026-01-31,,2026-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,法学部,,后期,外国人入試,東京都,不可,2025-12-02,2025-12-09,2025-12-02,2025-12-09,消印,日语,当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 小论文",不要,2026-02-02,,2026-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,文学部,,后期,外国人入試,東京都,不可,2025-12-02,2025-12-09,2025-12-02,2025-12-09,消印,日语,当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 小论文",不要,2026-02-02,,2026-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,21世紀アジア学部,,后期,外国人入試,東京都,不可,2025-12-02,2025-12-09,2025-12-02,2025-12-09,消印,日语,当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 小论文",不要,2026-01-31,,2026-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
国士舘大学,曾非凡,,2026,文理皆可,経営学部,,后期,外国人入試,東京都,不可,2025-12-02,2025-12-09,2025-12-02,2025-12-09,消印,日语,当年6月or11月都可,,,不要,,不要,否,"面试（线下）, 小论文",不要,2026-01-31,,2026-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,理工学部,理学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 生物（必須）, 化学（必須）, 物理（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,理工学部,生命科学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 生物（必須）, 化学（必須）, 物理（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,理工学部,応用化学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 生物（必須）, 化学（必須）, 物理（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,理工学部,機械工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 生物（必須）, 化学（必須）, 物理（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,理工学部,電気電子通信工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 生物（必須）, 化学（必須）, 物理（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,理工学部,社会環境工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 生物（必須）, 化学（必須）, 物理（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,理工学部,エネルギー物質学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 生物（必須）, 化学（必須）, 物理（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,建築学部,建築学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 生物（必須）, 化学（必須）, 物理（必須）",前年11月和今年6月,,,不要,,不要,否,"口頭試問, 実技試験（デッサン）",要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,薬学部,< ６年制 > 医療薬学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,日语,前年11月和今年6月,,,不要,,不要,否,"口頭試問, 小论文",要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,薬学部,< ４年制 > 創薬科学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,日语,前年11月和今年6月,,,不要,,不要,否,"口頭試問, 小论文",要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,文理皆可,文芸学部,文学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,日语,前年11月和今年6月,,,不要,,不要,否,"口頭試問, 小论文",要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,文理皆可,文芸学部,芸術学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,日语,前年11月和今年6月,,,不要,,不要,否,"口頭試問, 実技試験（デッサン）",要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,文理皆可,文芸学部,文化・歴史学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,日语,前年11月和今年6月,,,不要,,不要,否,"口頭試問, 小论文",要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,文理皆可,文芸学部,文化デザイン学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,日语,前年11月和今年6月,,,不要,,不要,否,"口頭試問, 小论文",要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,情報学部,情報学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 生物（必須）, 化学（必須）, 物理（必須）",前年11月和今年6月,,,要,"托福, 托业, 雅思",不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,農学部,農業生産科学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 物理（必須）, 化学（必須）, 生物（必須）",前年11月和今年6月,,,要,"托福, 托业, 雅思",不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,農学部,水産学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 物理（必須）, 化学（必須）, 生物（必須）",前年11月和今年6月,,,要,"托福, 托业, 雅思",不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,農学部,応用生命化学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 物理（必須）, 化学（必須）, 生物（必須）",前年11月和今年6月,,,要,"托福, 托业, 雅思",不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,農学部,食品栄養学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 物理（必須）, 化学（必須）, 生物（必須）",前年11月和今年6月,,,要,"托福, 托业, 雅思",不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,農学部,環境管理学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 物理（必須）, 化学（必須）, 生物（必須）",前年11月和今年6月,,,要,"托福, 托业, 雅思",不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,農学部,生物機能科学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 物理（必須）, 化学（必須）, 生物（必須）",前年11月和今年6月,,,要,"托福, 托业, 雅思",不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,生物理工学部,生物工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 理科1科目選択",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,生物理工学部,遺伝子工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 理科1科目選択",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,生物理工学部,食品安全工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 理科1科目選択",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,生物理工学部,生命情報工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 理科1科目選択",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,生物理工学部,人間環境デザイン工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 理科1科目選択",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,生物理工学部,医用工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 理科1科目選択",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,工学部,化学生命工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 物理（必須）, 化学（必須）, 生物（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,工学部,機械工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 物理（必須）, 化学（必須）, 生物（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,工学部,ロボティクス学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 物理（必須）, 化学（必須）, 生物（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,工学部,電子情報工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 物理（必須）, 化学（必須）, 生物（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,工学部,情報学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 物理（必須）, 化学（必須）, 生物（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,工学部,建築学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2, 物理（必須）, 化学（必須）, 生物（必須）",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,産業理工学部,生物環境化学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 理科1科目選択",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,産業理工学部,電気電子工学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,産業理工学部,建築・デザイン学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,"日语, 数学コース2",前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
近畿大学,曾非凡,,2026,理,産業理工学部,情報学科,前期,外国人入試,大阪府,不可,2025-08-25,2025-08-28,2025-08-25,2025-08-28,消印,数学コース1or2都可以,前年11月和今年6月,,,不要,,不要,否,口頭試問,要,2025-10-11,,2025-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,现有数据,,,待审核,,,,
